distance_km,mode,mode_code,hour_of_day,is_peak,transfers,fare_lkr
27.08,bus,2,20,0,0,179.0
1.93,walk,0,13,0,0,0.0
0.16,walk,0,17,1,0,0.0
1.48,walk,0,3,0,0,0.0
68.89,bus,2,8,1,0,477.0
28.53,train,3,8,1,0,244.0
208.36,bus,2,18,1,1,1409.0
149.98,bus,2,8,1,1,940.0
179.49,bus,2,17,1,0,1030.0
63.7,bus,2,7,1,0,436.0
212.22,bus,2,14,0,1,1299.0
137.5,bus,2,5,0,1,853.0
193.89,train,3,13,0,0,1138.0
116.6,taxi,4,1,0,0,15768.0
127.93,bus,2,17,1,0,629.0
1.44,walk,0,0,0,0,0.0
2.24,tuk,1,23,0,0,357.0
54.21,bus,2,20,0,0,333.0
0.95,tuk,1,13,0,0,273.0
65.26,train,3,21,0,0,465.0
235.68,bus,2,19,1,0,1135.0
42.49,bus,2,3,0,0,317.0
211.46,train,3,17,1,0,1061.0
15.3,tuk,1,9,1,0,1696.0
134.17,train,3,20,0,0,861.0
1.67,walk,0,20,0,0,0.0
242.3,bus,2,22,0,0,1427.0
43.58,train,3,10,0,0,376.0
16.05,train,3,4,0,1,272.0
56.59,train,3,3,0,1,513.0
200.82,bus,2,3,0,0,1101.0
347.37,train,3,23,0,0,2009.0
231.85,bus,2,14,0,0,1209.0
232.99,bus,2,8,1,0,1460.0
0.28,walk,0,10,0,0,0.0
13.53,tuk,1,4,0,0,1386.0
142.86,bus,2,13,0,0,782.0
1.19,walk,0,10,0,0,0.0
273.51,train,3,19,1,0,1262.0
77.15,train,3,0,0,1,537.0
322.64,train,3,22,0,1,1764.0
5.03,tuk,1,1,0,0,683.0
292.72,train,3,10,0,0,1690.0
0.4,walk,0,8,1,0,0.0
62.62,bus,2,17,1,0,403.0
168.14,train,3,15,0,2,977.0
1.83,walk,0,4,0,0,0.0
0.52,walk,0,11,0,0,0.0
0.82,walk,0,12,0,0,0.0
237.0,bus,2,11,0,1,1603.0
249.26,train,3,0,0,1,1215.0
14.96,tuk,1,4,0,0,1760.0
6.68,tuk,1,12,0,0,860.0
234.1,bus,2,6,0,0,1233.0
1.73,tuk,1,13,0,0,333.0
291.04,train,3,3,0,0,1442.0
196.66,train,3,17,1,0,1120.0
203.87,train,3,4,0,0,1058.0
17.32,train,3,15,0,0,228.0
191.06,bus,2,20,0,0,944.0
346.06,train,3,8,1,0,2066.0
11.19,tuk,1,3,0,0,1362.0
1.5,walk,0,0,0,0,0.0
126.16,bus,2,8,1,1,745.0
0.78,walk,0,2,0,0,0.0
42.67,train,3,21,0,0,351.0
72.07,bus,2,23,0,1,544.0
92.57,taxi,4,23,0,0,12988.0
12.62,tuk,1,22,0,0,1284.0
99.69,bus,2,14,0,0,664.0
25.4,train,3,7,1,1,308.0
6.51,tuk,1,10,0,0,882.0
102.03,bus,2,6,0,1,601.0
199.64,bus,2,20,0,0,1208.0
149.87,taxi,4,10,0,0,22261.0
280.85,train,3,9,1,0,1734.0
8.17,tuk,1,16,0,0,877.0
7.39,bus,2,8,1,0,101.0
238.79,bus,2,8,1,2,1468.0
10.31,tuk,1,5,0,0,1105.0
170.57,bus,2,1,0,0,849.0
4.0,tuk,1,0,0,0,517.0
14.23,tuk,1,9,1,0,1487.0
198.25,bus,2,23,0,1,1334.0
14.21,tuk,1,6,0,0,1671.0
195.1,bus,2,15,0,0,1248.0
13.74,tuk,1,7,1,0,1593.0
245.67,train,3,7,1,0,1226.0
3.04,tuk,1,3,0,0,442.0
136.49,train,3,13,0,0,738.0
1.77,walk,0,15,0,0,0.0
164.89,bus,2,8,1,0,987.0
0.62,tuk,1,12,0,0,227.0
16.34,tuk,1,11,0,0,1635.0
214.91,bus,2,6,0,2,1211.0
192.38,train,3,16,0,0,1214.0
103.86,train,3,13,0,0,637.0
12.35,tuk,1,1,0,0,1338.0
17.52,tuk,1,11,0,0,1964.0
20.48,train,3,9,1,0,247.0
42.97,bus,2,19,1,2,368.0
0.6,tuk,1,7,1,0,233.0
265.92,train,3,22,0,0,1407.0
207.73,bus,2,14,0,0,1015.0
93.32,bus,2,3,0,0,687.0
116.04,bus,2,9,1,1,731.0
62.88,bus,2,21,0,0,415.0
4.56,tuk,1,6,0,0,586.0
311.8,train,3,16,0,1,1530.0
10.23,tuk,1,18,1,0,1256.0
89.67,train,3,16,0,1,675.0
190.36,train,3,2,0,0,1179.0
146.48,train,3,8,1,0,879.0
0.88,walk,0,8,1,0,0.0
4.43,tuk,1,8,1,0,605.0
76.26,bus,2,21,0,0,472.0
173.35,bus,2,0,0,0,846.0
287.74,train,3,12,0,1,1846.0
225.04,bus,2,23,0,0,1350.0
103.71,train,3,21,0,0,611.0
1.23,tuk,1,14,0,0,268.0
10.61,bus,2,23,0,0,89.0
0.16,walk,0,9,1,0,0.0
113.44,train,3,14,0,1,707.0
18.51,tuk,1,13,0,0,1896.0
0.93,tuk,1,1,0,0,250.0
287.69,train,3,0,0,0,1724.0
39.26,bus,2,21,0,0,331.0
0.37,walk,0,4,0,0,0.0
0.83,walk,0,8,1,0,0.0
204.46,bus,2,14,0,1,1068.0
8.2,tuk,1,13,0,0,981.0
0.75,tuk,1,12,0,0,197.0
62.39,bus,2,23,0,0,387.0
4.76,tuk,1,18,1,0,727.0
92.12,bus,2,22,0,0,481.0
127.29,bus,2,15,0,0,694.0
14.78,tuk,1,23,0,0,1506.0
19.16,tuk,1,14,0,0,2292.0
4.37,tuk,1,13,0,0,579.0
1.66,walk,0,19,1,0,0.0
15.68,tuk,1,20,0,0,1893.0
338.18,train,3,1,0,1,2136.0
119.99,train,3,21,0,0,562.0
87.46,bus,2,16,0,0,568.0
104.95,bus,2,21,0,1,721.0
155.9,bus,2,17,1,2,1103.0
67.07,train,3,22,0,0,517.0
15.03,tuk,1,6,0,0,1707.0
4.59,tuk,1,4,0,0,587.0
11.85,tuk,1,4,0,0,1411.0
0.15,walk,0,6,0,0,0.0
16.14,tuk,1,5,0,0,1837.0
131.55,train,3,10,0,0,806.0
31.68,train,3,4,0,0,268.0
14.4,tuk,1,3,0,0,1463.0
191.48,bus,2,12,0,1,1256.0
236.33,bus,2,19,1,0,1124.0
110.67,bus,2,3,0,0,737.0
197.93,bus,2,12,0,1,1064.0
1.34,walk,0,15,0,0,0.0
107.81,train,3,16,0,0,679.0
80.64,taxi,4,2,0,0,13303.0
215.1,bus,2,17,1,1,1449.0
91.1,bus,2,0,0,1,488.0
123.58,bus,2,5,0,0,820.0
16.55,tuk,1,7,1,0,1775.0
15.72,tuk,1,20,0,0,1689.0
248.07,bus,2,4,0,0,1509.0
1.46,walk,0,18,1,0,0.0
166.33,train,3,23,0,0,930.0
234.6,bus,2,23,0,1,1608.0
11.85,bus,2,7,1,0,123.0
7.14,tuk,1,2,0,0,971.0
35.76,taxi,4,5,0,0,6192.0
1.92,tuk,1,18,1,0,348.0
10.15,tuk,1,4,0,0,1198.0
13.79,tuk,1,15,0,0,1657.0
170.23,bus,2,8,1,0,982.0
61.72,taxi,4,18,1,0,9774.0
11.37,tuk,1,14,0,0,1280.0
140.09,train,3,14,0,0,804.0
18.59,tuk,1,18,1,0,2188.0
111.9,bus,2,22,0,1,778.0
1.49,walk,0,8,1,0,0.0
130.52,bus,2,12,0,0,829.0
186.22,bus,2,15,0,0,945.0
161.85,bus,2,19,1,0,870.0
5.07,tuk,1,11,0,0,661.0
265.0,train,3,8,1,1,1407.0
93.93,taxi,4,20,0,0,12769.0
148.81,bus,2,22,0,0,944.0
101.25,bus,2,13,0,0,521.0
166.5,train,3,2,0,0,985.0
3.38,tuk,1,6,0,0,474.0
105.03,train,3,11,0,0,707.0
6.25,tuk,1,16,0,0,876.0
85.97,train,3,16,0,0,573.0
5.54,tuk,1,19,1,0,807.0
6.58,tuk,1,0,0,0,732.0
132.9,bus,2,11,0,0,671.0
11.02,bus,2,16,0,0,109.0
204.2,train,3,23,0,0,1345.0
5.02,taxi,4,3,0,0,1166.0
19.52,tuk,1,21,0,0,2194.0
19.71,tuk,1,0,0,0,2334.0
219.59,bus,2,4,0,0,1269.0
197.21,bus,2,20,0,0,1161.0
86.62,bus,2,18,1,0,609.0
103.41,train,3,23,0,0,648.0
201.29,train,3,14,0,0,1245.0
0.52,walk,0,14,0,0,0.0
55.83,bus,2,12,0,0,292.0
69.62,bus,2,12,0,0,430.0
216.93,bus,2,12,0,0,1177.0
1.92,tuk,1,7,1,0,381.0
193.75,bus,2,20,0,0,962.0
154.36,bus,2,8,1,0,932.0
14.26,tuk,1,14,0,0,1463.0
141.08,train,3,16,0,0,765.0
10.61,tuk,1,12,0,0,1098.0
69.77,bus,2,14,0,0,412.0
213.7,bus,2,1,0,0,1326.0
331.68,train,3,7,1,1,1669.0
2.82,tuk,1,10,0,0,438.0
0.57,tuk,1,9,1,0,250.0
3.45,tuk,1,21,0,0,549.0
114.8,bus,2,21,0,0,598.0
17.67,tuk,1,17,1,0,2065.0
298.0,train,3,8,1,0,1761.0
8.49,tuk,1,1,0,0,1063.0
1.98,walk,0,18,1,0,0.0
121.09,bus,2,21,0,1,857.0
328.77,train,3,11,0,2,2212.0
94.76,train,3,19,1,0,535.0
199.98,train,3,22,0,0,1231.0
157.87,bus,2,13,0,0,896.0
257.48,train,3,5,0,1,1482.0
135.78,bus,2,0,0,0,715.0
9.35,tuk,1,18,1,0,1153.0
93.55,bus,2,13,0,0,628.0
113.14,train,3,3,0,0,756.0
8.84,tuk,1,1,0,0,1013.0
40.17,bus,2,23,0,1,373.0
121.76,bus,2,7,1,0,825.0
31.37,bus,2,7,1,2,345.0
1.04,walk,0,15,0,0,0.0
237.91,bus,2,8,1,0,1298.0
25.98,train,3,21,0,0,223.0
18.85,tuk,1,16,0,0,2239.0
245.09,bus,2,8,1,0,1321.0
0.52,walk,0,6,0,0,0.0
1.93,walk,0,20,0,0,0.0
111.47,taxi,4,14,0,0,17583.0
172.31,bus,2,22,0,0,929.0
245.84,bus,2,8,1,0,1310.0
19.57,tuk,1,0,0,0,1963.0
111.47,taxi,4,21,0,0,17132.0
6.92,tuk,1,5,0,0,873.0
269.01,train,3,20,0,0,1576.0
15.46,tuk,1,17,1,0,1600.0
1.09,walk,0,5,0,0,0.0
195.4,bus,2,18,1,1,1324.0
0.26,walk,0,1,0,0,0.0
65.41,bus,2,9,1,1,484.0
0.7,tuk,1,8,1,0,263.0
55.76,train,3,15,0,0,388.0
324.85,train,3,12,0,0,1486.0
221.05,train,3,14,0,0,1367.0
1.88,walk,0,11,0,0,0.0
29.21,train,3,17,1,2,400.0
42.44,taxi,4,3,0,0,7040.0
16.61,tuk,1,17,1,0,1780.0
5.77,tuk,1,1,0,0,756.0
87.51,train,3,2,0,0,580.0
5.82,tuk,1,17,1,0,840.0
195.9,bus,2,3,0,0,1339.0
224.98,train,3,18,1,1,1394.0
1.71,walk,0,3,0,0,0.0
195.59,bus,2,3,0,0,1276.0
92.32,bus,2,22,0,2,599.0
13.53,tuk,1,4,0,0,1662.0
194.71,train,3,21,0,0,1122.0
11.06,tuk,1,8,1,0,1169.0
156.01,bus,2,19,1,1,873.0
272.39,train,3,22,0,0,1582.0
12.22,tuk,1,2,0,0,1541.0
60.25,train,3,7,1,0,459.0
1.96,walk,0,13,0,0,0.0
178.49,bus,2,20,0,0,1082.0
1.1,walk,0,4,0,0,0.0
134.09,bus,2,4,0,0,843.0
287.49,train,3,8,1,0,1448.0
285.01,train,3,4,0,1,1420.0
115.18,taxi,4,6,0,0,18261.0
8.95,bus,2,3,0,0,92.0
60.09,train,3,19,1,0,395.0
229.09,bus,2,19,1,0,1328.0
334.79,train,3,3,0,0,2060.0
71.65,bus,2,12,0,2,550.0
278.56,train,3,15,0,0,1677.0
5.13,tuk,1,15,0,0,659.0
32.97,bus,2,23,0,1,281.0
283.29,train,3,15,0,0,1460.0
2.42,tuk,1,16,0,0,389.0
2.89,tuk,1,0,0,0,451.0
71.05,taxi,4,1,0,0,10975.0
54.01,bus,2,14,0,0,408.0
13.36,tuk,1,21,0,0,1572.0
2.19,tuk,1,9,1,0,402.0
219.0,bus,2,15,0,0,1268.0
237.93,bus,2,5,0,0,1428.0
50.01,train,3,10,0,0,287.0
70.59,taxi,4,18,1,0,11719.0
103.23,bus,2,15,0,1,660.0
157.93,bus,2,2,0,0,973.0
6.71,tuk,1,21,0,0,856.0
95.9,train,3,22,0,0,685.0
6.39,tuk,1,11,0,0,888.0
13.87,tuk,1,8,1,0,1454.0
47.7,taxi,4,12,0,0,7895.0
78.99,train,3,19,1,0,616.0
5.55,tuk,1,10,0,0,779.0
66.91,bus,2,0,0,0,354.0
236.2,bus,2,1,0,0,1576.0
12.36,tuk,1,19,1,0,1577.0
4.54,tuk,1,18,1,0,693.0
18.2,tuk,1,18,1,0,2022.0
192.67,bus,2,3,0,0,1267.0
8.13,bus,2,4,0,0,94.0
64.29,bus,2,9,1,2,533.0
4.3,tuk,1,5,0,0,615.0
187.72,train,3,9,1,0,975.0
240.71,bus,2,13,0,0,1306.0
172.35,train,3,6,0,0,876.0
9.07,tuk,1,2,0,0,996.0
132.49,bus,2,9,1,0,671.0
113.11,train,3,17,1,0,665.0
6.74,tuk,1,14,0,0,825.0
19.09,tuk,1,7,1,0,1981.0
16.73,tuk,1,7,1,0,2051.0
11.03,tuk,1,14,0,0,1146.0
150.67,bus,2,4,0,0,835.0
2.08,tuk,1,20,0,0,358.0
15.56,tuk,1,20,0,0,1625.0
121.64,bus,2,0,0,0,741.0
0.78,walk,0,23,0,0,0.0
4.31,tuk,1,0,0,0,566.0
65.19,bus,2,11,0,1,510.0
11.44,tuk,1,16,0,0,1406.0
6.02,tuk,1,7,1,0,764.0
1.87,tuk,1,4,0,0,333.0
1.0,walk,0,1,0,0,0.0
65.6,bus,2,17,1,1,433.0
0.66,walk,0,0,0,0,0.0
10.69,tuk,1,11,0,0,1114.0
132.23,taxi,4,9,1,0,19055.0
215.9,train,3,23,0,1,1293.0
0.68,tuk,1,22,0,0,234.0
9.19,tuk,1,19,1,0,1060.0
99.21,bus,2,17,1,0,552.0
240.39,train,3,13,0,1,1249.0
281.78,train,3,8,1,0,1527.0
7.5,tuk,1,3,0,0,1011.0
14.66,tuk,1,23,0,0,1548.0
80.98,bus,2,9,1,0,462.0
285.88,train,3,10,0,0,1417.0
83.46,train,3,3,0,0,502.0
2.95,tuk,1,6,0,0,442.0
103.8,bus,2,15,0,0,681.0
4.98,tuk,1,10,0,0,630.0
128.94,bus,2,14,0,0,878.0
67.9,train,3,5,0,0,403.0
171.08,bus,2,1,0,1,1099.0
1.5,walk,0,21,0,0,0.0
93.32,bus,2,10,0,0,655.0
59.36,bus,2,8,1,1,428.0
187.61,train,3,6,0,0,974.0
2.97,tuk,1,15,0,0,485.0
130.65,train,3,13,0,1,963.0
3.99,tuk,1,9,1,0,619.0
19.35,tuk,1,22,0,0,2034.0
10.13,tuk,1,21,0,0,1262.0
1.3,walk,0,4,0,0,0.0
2.71,tuk,1,15,0,0,416.0
109.76,bus,2,23,0,0,711.0
3.04,tuk,1,11,0,0,487.0
12.16,tuk,1,0,0,0,1321.0
16.43,tuk,1,3,0,0,2000.0
1.43,walk,0,16,0,0,0.0
41.43,train,3,21,0,0,327.0
342.49,train,3,3,0,0,2041.0
0.15,walk,0,13,0,0,0.0
198.61,train,3,11,0,1,1152.0
201.92,train,3,6,0,0,1111.0
102.15,taxi,4,15,0,0,15844.0
6.41,tuk,1,21,0,0,777.0
4.24,tuk,1,5,0,0,568.0
36.97,bus,2,1,0,0,272.0
280.21,train,3,8,1,0,1556.0
232.94,train,3,7,1,0,1235.0
216.07,bus,2,17,1,0,1107.0
9.28,tuk,1,12,0,0,1057.0
293.89,train,3,0,0,1,1601.0
51.37,train,3,8,1,1,470.0
26.67,bus,2,17,1,0,216.0
52.24,bus,2,11,0,0,300.0
215.7,bus,2,13,0,1,1306.0
11.45,bus,2,6,0,0,113.0
45.38,bus,2,7,1,0,334.0
251.23,train,3,3,0,0,1246.0
72.06,taxi,4,1,0,0,11482.0
61.86,bus,2,0,0,0,437.0
8.87,tuk,1,14,0,0,960.0
114.88,bus,2,3,0,0,724.0
19.39,tuk,1,13,0,0,2313.0
18.84,tuk,1,22,0,0,2212.0
1.57,walk,0,16,0,0,0.0
128.93,bus,2,13,0,0,842.0
6.73,tuk,1,2,0,0,863.0
17.81,tuk,1,11,0,0,1961.0
83.03,train,3,21,0,0,485.0
17.49,tuk,1,9,1,0,1890.0
190.59,bus,2,19,1,0,1253.0
175.07,train,3,17,1,0,998.0
118.71,bus,2,6,0,0,611.0
0.55,tuk,1,3,0,0,216.0
15.21,tuk,1,0,0,0,1663.0
164.43,bus,2,6,0,0,1005.0
231.0,bus,2,7,1,0,1439.0
10.27,tuk,1,15,0,0,1317.0
211.56,bus,2,13,0,1,1367.0
195.18,bus,2,11,0,1,1158.0
17.59,tuk,1,17,1,0,2033.0
214.05,bus,2,18,1,1,1308.0
1.41,walk,0,17,1,0,0.0
6.57,tuk,1,21,0,0,788.0
328.9,train,3,8,1,0,1763.0
14.79,tuk,1,19,1,0,1571.0
235.55,bus,2,10,0,0,1320.0
161.53,bus,2,4,0,0,960.0
18.47,tuk,1,3,0,0,2007.0
24.14,train,3,2,0,0,262.0
13.68,tuk,1,22,0,0,1639.0
7.59,tuk,1,4,0,0,874.0
243.63,train,3,20,0,0,1386.0
95.0,train,3,18,1,0,542.0
135.57,bus,2,10,0,0,823.0
0.44,walk,0,21,0,0,0.0
19.91,tuk,1,21,0,0,2307.0
191.13,bus,2,22,0,0,1131.0
19.25,tuk,1,11,0,0,2038.0
11.26,tuk,1,7,1,0,1326.0
277.45,train,3,1,0,0,1507.0
17.54,tuk,1,20,0,0,1813.0
0.12,walk,0,20,0,0,0.0
1.5,walk,0,12,0,0,0.0
173.46,bus,2,1,0,0,814.0
52.4,bus,2,19,1,1,469.0
346.92,train,3,7,1,0,2080.0
8.93,tuk,1,13,0,0,957.0
18.0,tuk,1,15,0,0,2076.0
156.14,bus,2,3,0,1,946.0
102.23,bus,2,1,0,1,757.0
245.32,bus,2,1,0,0,1537.0
279.45,train,3,23,0,0,1351.0
172.41,bus,2,22,0,0,924.0
102.72,bus,2,10,0,1,730.0
90.06,taxi,4,10,0,0,12842.0
1.76,walk,0,9,1,0,0.0
183.02,train,3,8,1,0,1007.0
179.49,bus,2,13,0,0,1048.0
237.25,bus,2,8,1,0,1357.0
277.17,train,3,14,0,1,1853.0
63.6,bus,2,9,1,0,367.0
244.54,bus,2,15,0,0,1331.0
1.2,tuk,1,22,0,0,289.0
203.7,bus,2,4,0,0,1277.0
230.03,bus,2,1,0,0,1102.0
16.67,tuk,1,12,0,0,1887.0
59.43,train,3,2,0,1,453.0
181.58,bus,2,5,0,0,1148.0
249.98,bus,2,18,1,1,1575.0
0.12,walk,0,10,0,0,0.0
10.59,bus,2,13,0,1,161.0
0.71,walk,0,18,1,0,0.0
0.54,walk,0,3,0,0,0.0
195.3,bus,2,11,0,0,1087.0
1.32,walk,0,0,0,0,0.0
19.84,tuk,1,11,0,0,2290.0
101.69,bus,2,5,0,2,823.0
2.91,tuk,1,21,0,0,427.0
16.85,taxi,4,6,0,0,3148.0
90.91,train,3,4,0,1,634.0
201.03,bus,2,0,0,2,1237.0
118.14,taxi,4,3,0,0,16281.0
302.2,train,3,5,0,0,1751.0
5.66,tuk,1,5,0,0,724.0
347.74,train,3,17,1,0,1899.0
19.65,tuk,1,21,0,0,2404.0
106.33,bus,2,20,0,0,653.0
111.55,bus,2,22,0,0,606.0
1.22,walk,0,21,0,0,0.0
10.86,tuk,1,10,0,0,1381.0
119.41,taxi,4,9,1,0,17210.0
14.99,tuk,1,15,0,0,1544.0
18.89,tuk,1,7,1,0,2017.0
9.03,tuk,1,14,0,0,1039.0
163.46,bus,2,23,0,2,1134.0
99.22,train,3,4,0,0,664.0
50.97,train,3,18,1,0,367.0
48.07,bus,2,22,0,1,410.0
9.47,tuk,1,12,0,0,1141.0
1.52,walk,0,8,1,0,0.0
53.21,bus,2,6,0,1,421.0
91.16,train,3,4,0,1,692.0
340.0,train,3,7,1,0,1564.0
93.15,bus,2,17,1,0,665.0
107.59,bus,2,12,0,1,758.0
179.5,bus,2,5,0,0,1244.0
126.8,bus,2,13,0,1,803.0
51.98,bus,2,19,1,0,313.0
205.43,bus,2,0,0,1,1220.0
203.8,bus,2,0,0,0,1285.0
227.89,train,3,23,0,1,1423.0
171.66,bus,2,17,1,0,934.0
1.05,walk,0,13,0,0,0.0
6.29,tuk,1,21,0,0,749.0
117.97,bus,2,14,0,0,643.0
34.32,bus,2,12,0,0,258.0
123.42,bus,2,5,0,0,691.0
169.8,train,3,19,1,0,1003.0
5.66,tuk,1,18,1,0,840.0
15.39,bus,2,7,1,0,184.0
16.29,train,3,17,1,0,177.0
108.92,bus,2,17,1,0,722.0
8.43,bus,2,2,0,0,123.0
2.52,tuk,1,3,0,0,440.0
62.71,bus,2,14,0,0,451.0
100.08,train,3,14,0,1,659.0
226.32,train,3,15,0,0,988.0
24.66,bus,2,8,1,0,206.0
5.72,tuk,1,20,0,0,718.0
208.57,bus,2,10,0,0,1096.0
119.18,train,3,4,0,0,626.0
18.65,tuk,1,2,0,0,1847.0
87.95,train,3,21,0,0,633.0
1.73,walk,0,16,0,0,0.0
1.29,walk,0,11,0,0,0.0
11.42,tuk,1,5,0,0,1331.0
14.19,tuk,1,2,0,0,1622.0
241.25,train,3,3,0,0,1339.0
130.15,bus,2,2,0,1,777.0
0.82,tuk,1,12,0,0,230.0
192.6,bus,2,4,0,1,1302.0
200.52,bus,2,3,0,0,1104.0
5.45,tuk,1,6,0,0,743.0
12.75,tuk,1,16,0,0,1545.0
191.22,bus,2,11,0,1,1146.0
3.91,tuk,1,3,0,0,542.0
282.95,train,3,17,1,0,1774.0
19.58,tuk,1,11,0,0,2357.0
334.6,train,3,4,0,0,1577.0
345.83,train,3,16,0,0,1725.0
2.75,tuk,1,23,0,0,461.0
0.1,walk,0,12,0,0,0.0
330.09,train,3,3,0,1,2012.0
33.59,bus,2,7,1,0,272.0
145.14,bus,2,14,0,1,787.0
0.89,walk,0,23,0,0,0.0
15.31,tuk,1,22,0,0,1849.0
152.5,bus,2,22,0,0,1035.0
278.96,train,3,19,1,0,1582.0
12.05,tuk,1,13,0,0,1507.0
221.86,train,3,15,0,0,1272.0
101.67,bus,2,17,1,0,494.0
16.7,tuk,1,17,1,0,1981.0
13.55,tuk,1,15,0,0,1462.0
16.66,tuk,1,3,0,0,1943.0
156.54,bus,2,21,0,0,813.0
223.79,bus,2,0,0,0,1414.0
135.19,bus,2,10,0,0,876.0
4.19,tuk,1,10,0,0,615.0
185.88,bus,2,23,0,0,1124.0
102.74,bus,2,2,0,0,513.0
126.67,bus,2,11,0,0,823.0
110.73,bus,2,8,1,0,615.0
16.01,tuk,1,2,0,0,1922.0
106.37,bus,2,5,0,1,786.0
229.57,bus,2,10,0,1,1405.0
194.48,bus,2,21,0,0,1311.0
3.04,tuk,1,9,1,0,489.0
65.89,bus,2,21,0,0,407.0
173.56,bus,2,17,1,0,1098.0
6.67,tuk,1,19,1,0,890.0
86.06,train,3,20,0,1,543.0
26.08,train,3,17,1,0,273.0
7.93,tuk,1,17,1,0,1078.0
90.35,bus,2,3,0,1,640.0
86.84,bus,2,17,1,2,705.0
34.4,taxi,4,1,0,0,5968.0
15.02,tuk,1,17,1,0,1659.0
7.51,tuk,1,15,0,0,882.0
80.85,bus,2,18,1,0,442.0
12.05,tuk,1,15,0,0,1419.0
243.4,bus,2,8,1,0,1619.0
146.39,bus,2,8,1,1,809.0
16.53,tuk,1,14,0,0,2000.0
116.98,bus,2,11,0,0,769.0
304.26,train,3,8,1,0,1770.0
119.27,train,3,11,0,0,803.0
81.7,bus,2,12,0,1,542.0
8.91,tuk,1,5,0,0,1144.0
17.55,tuk,1,15,0,0,1856.0
67.2,train,3,7,1,0,501.0
32.61,train,3,6,0,0,244.0
18.43,bus,2,10,0,1,226.0
344.84,train,3,2,0,0,1940.0
16.17,tuk,1,14,0,0,1787.0
122.19,bus,2,17,1,1,744.0
8.91,tuk,1,22,0,0,965.0
1.79,tuk,1,6,0,0,339.0
28.61,bus,2,12,0,0,215.0
184.63,bus,2,12,0,0,974.0
136.39,train,3,17,1,0,842.0
0.63,tuk,1,14,0,0,211.0
317.16,train,3,19,1,0,1850.0
102.69,train,3,20,0,0,666.0
51.92,bus,2,2,0,0,371.0
336.14,train,3,8,1,0,1966.0
80.66,bus,2,15,0,1,485.0
200.61,bus,2,13,0,0,1113.0
14.68,tuk,1,11,0,0,1777.0
14.32,tuk,1,4,0,0,1687.0
207.71,train,3,13,0,0,1193.0
73.92,bus,2,17,1,0,398.0
5.27,tuk,1,0,0,0,629.0
19.96,tuk,1,14,0,0,2174.0
181.52,bus,2,21,0,0,1070.0
206.35,train,3,13,0,0,1025.0
13.9,tuk,1,22,0,0,1487.0
39.5,train,3,8,1,0,344.0
248.58,bus,2,0,0,0,1403.0
260.06,train,3,16,0,1,1428.0
4.73,tuk,1,5,0,0,653.0
60.89,bus,2,0,0,0,375.0
4.21,tuk,1,4,0,0,588.0
185.37,bus,2,22,0,0,952.0
230.01,train,3,18,1,0,1258.0
63.81,bus,2,6,0,0,394.0
1.39,tuk,1,14,0,0,297.0
99.06,train,3,8,1,0,638.0
0.25,walk,0,4,0,0,0.0
117.7,bus,2,23,0,1,777.0
72.38,taxi,4,19,1,0,10180.0
135.96,bus,2,8,1,0,687.0
20.07,train,3,8,1,1,362.0
126.31,bus,2,19,1,1,782.0
207.27,train,3,11,0,0,1389.0
43.37,bus,2,9,1,0,300.0
147.48,bus,2,9,1,0,985.0
11.63,tuk,1,10,0,0,1359.0
34.45,train,3,12,0,0,305.0
19.69,tuk,1,0,0,0,2329.0
75.69,taxi,4,11,0,0,12407.0
12.66,tuk,1,10,0,0,1342.0
9.71,tuk,1,6,0,0,1203.0
282.95,train,3,8,1,0,1324.0
6.75,tuk,1,10,0,0,862.0
147.22,bus,2,8,1,1,936.0
189.52,train,3,21,0,0,1139.0
2.55,tuk,1,12,0,0,440.0
17.69,tuk,1,12,0,0,2095.0
215.55,bus,2,6,0,0,1404.0
19.23,tuk,1,21,0,0,2078.0
4.15,tuk,1,0,0,0,610.0
0.19,walk,0,13,0,0,0.0
248.54,bus,2,4,0,0,1606.0
11.74,tuk,1,18,1,0,1557.0
0.23,walk,0,9,1,0,0.0
174.34,bus,2,7,1,1,1032.0
17.23,bus,2,1,0,0,181.0
1.89,walk,0,18,1,0,0.0
7.96,tuk,1,9,1,0,1082.0
172.61,train,3,6,0,0,820.0
120.24,bus,2,20,0,0,690.0
35.06,bus,2,0,0,0,272.0
146.48,bus,2,11,0,0,838.0
4.76,tuk,1,3,0,0,626.0
50.06,train,3,3,0,0,373.0
45.99,train,3,0,0,1,411.0
249.31,train,3,4,0,0,1328.0
15.9,tuk,1,22,0,0,1921.0
16.9,tuk,1,10,0,0,1938.0
12.41,tuk,1,23,0,0,1300.0
14.67,tuk,1,6,0,0,1825.0
1.55,tuk,1,18,1,0,284.0
166.13,bus,2,2,0,0,1028.0
9.04,tuk,1,2,0,0,1130.0
163.32,train,3,0,0,0,1060.0
0.95,tuk,1,21,0,0,232.0
1.8,walk,0,16,0,0,0.0
265.27,train,3,17,1,0,1632.0
95.21,train,3,22,0,0,636.0
168.41,bus,2,7,1,0,986.0
116.74,bus,2,17,1,1,868.0
15.66,tuk,1,12,0,0,1736.0
18.29,tuk,1,13,0,0,2090.0
156.29,bus,2,15,0,0,865.0
233.04,bus,2,11,0,1,1369.0
91.04,bus,2,0,0,2,697.0
